filename, start, end, duration, max_gap,networkSize
LIB_0x1d462811562cc3675375a6d00c1618a370c27836.csv,2019-05-29,2022-12-30,1311,882,21.18671989440918
LikeCoin_0x02f61fd266da6e8b102d4121f5ce7b992640cf98.csv,2018-02-08,2023-11-03,2094,56,17.66777229309082
LINA_0xc05d14442a510de4d3d71a3d316585aa0ce32b50.csv,2018-04-02,2023-10-23,2030,11,10.142436981201172
LINO_0xba51ff3802aa3170ce7ac7ac001831ca3eb6eeea.csv,2018-02-06,2022-02-15,1470,288,24.499000549316406
LINU_0x78132543d8e20d2417d8a07d9ae199d458a0d581.csv,2022-05-15,2023-11-03,537,5,10.882275581359863
LIT_0x763fa6806e1acf68130d2d0f0df754c93cc546b2.csv,2019-03-18,2023-11-04,1692,24,12.56788158416748
LLT_0x6d5cac36c1ae39f41d52393b7a425d0a610ad9f2.csv,2017-08-26,2022-08-31,1831,196,19.820563316345215
LMM_0xe99ddae9181957e91b457e4c79a1b577e55a5742.csv,2018-05-27,2021-06-06,1106,159,24.78886890411377
LOCUS_0xc64500dd7b0f1794807e67802f8abbf5f8ffb054.csv,2018-04-11,2023-11-04,2033,14,12.491495132446289
LOC_0x5e3346444010135322268a4630d2ed5f8d09446c.csv,2017-09-26,2023-11-04,2230,43,23.048726081848145
LOOIX_0x56af6596f28d9e6f289521d31affdb95c412265e.csv,2018-11-01,2023-06-07,1679,466,12.34608268737793
LOOM_0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0.csv,2018-03-03,2023-11-04,2072,10,51.335694313049316
LOON_0x7c5d5100b339fe7d995a893af6cb496b9474373c.csv,2020-01-08,2023-10-26,1387,19,10.065459251403809
LOOT032_0x9648915f9a4b6778c3d3716bc084f0a44e4cba48.csv,2018-01-14,2023-02-10,1853,453,21.199267387390137
LOOT143_0x5a2c659fd2cbaa77c3fa30c062ca7cf7f9d60460.csv,2018-03-24,2022-10-28,1679,454,14.45162582397461
LOOT156_0x6c170dc797014ea4e0900df58e4af67674ca54e8.csv,2018-04-07,2022-10-28,1665,796,23.052501678466797
LTO_0x3db6ba6ab6f95efed1a6e794cad492faaabf294d.csv,2019-01-13,2023-11-03,1755,10,18.500877380371094
LTX_0xa393473d64d2f9f026b60b6df7859a689715d092.csv,2020-10-29,2023-11-04,1101,3,16.309221267700195
LT_0x48f3726c787bdc36bb00c978e701879ceed185a4.csv,2019-10-09,2021-12-05,788,231,18.753442764282227
LUC_0x0c54f67490a1876ec8638ace22aad2d1ff9e245d.csv,2020-02-02,2023-07-20,1264,230,24.67834758758545
LUN_0xfa05a73ffe78ef8f1a739473e462c54bae6567d9.csv,2017-03-29,2023-10-19,2395,61,13.695561408996582
LUVI_0xeefdfa0f6a921044e7901d18e6794c0a7baff4d7.csv,2018-12-10,2020-06-13,551,39,13.60271167755127
LXT_0xbc46d9961a3932f7d6b64abfdec80c1816c4b835.csv,2018-02-02,2023-10-31,2097,53,34.579782485961914
LYCN_0xbcd7109e8c9b27d27b28a94bd9212377f8124881.csv,2018-11-08,2019-06-13,217,8,10.3135986328125
LYM_0x57ad67acf9bf015e4820fbd66ea1a21bed8852ec.csv,2018-01-22,2023-08-27,2043,106,32.006836891174316
MAC_0x9cfed76501ac8cf181a9d9fead5af25e2c901959.csv,2018-08-02,2023-03-25,1696,887,11.032840728759766
MANA_0x0f5d2fb29fb7d3cfee444a200298f468908cc942.csv,2017-09-06,2023-11-04,2250,9,464.36435890197754
MAN_0xe25bcec5d3801ce3a794079bf94adf1b8ccd802d.csv,2018-01-17,2023-11-03,2116,29,32.251792907714844
MAVRO_0x0d152b9ee87ebae179f64c067a966dd716c50742.csv,2018-08-14,2022-08-17,1464,157,114.58277130126953
MAYA_0x581bd3322a90866e5da8060b9d64d7904394ad42.csv,2018-05-17,2023-08-25,1926,395,12.489869117736816
MCAP_0x93e682107d1e9defb0b5ee701c71707a4b2e46bc.csv,2017-05-24,2023-03-04,2110,205,119.62859916687012
MCO_0xb63b606ac810a52cca15e44bb630fd42d8d1d83d.csv,2017-06-26,2023-11-03,2321,6,79.97713661193848
MCUX_0x34e71fda469b91e7ef57738cb06cb7c120621f25.csv,2018-03-15,2023-10-15,2040,444,12.48012924194336
MDA_0x51db5ad35c671a87207d88fc11d593ac0c8415bd.csv,2017-08-27,2023-11-04,2260,15,14.537613868713379
MDC_0x4df9500a02d64dcff99562ad128432832bac29a4.csv,2018-11-11,2022-05-17,1283,407,16.750736236572266
MDS_0x66186008c1050627f979d464eabb258860563dbe.csv,2017-11-25,2023-10-30,2165,18,10.224276542663574
MDT_0x814e0908b12a99fecf5bc101bb5d0b8b5cdf7d26.csv,2017-12-29,2023-11-04,2136,4,27.93248462677002
MECoin_0x33fbc07d9d9456d9e6d8316aa87792a20d3ad448.csv,2018-08-28,2023-10-15,1874,344,17.904041290283203
MESH_0xcf9fbffec9e0e5bbc62e79bf1965f5db76955661.csv,2018-04-27,2019-10-07,528,14,12.139270782470703
MET_0xa3d58c4e56fedcae3a7c43a725aee9a71f0ece4e.csv,2018-05-23,2023-11-04,1991,26,18.828551292419434
MFG_0x6710c63432a2de02954fc0f851db07146a6c0312.csv,2018-02-20,2023-11-01,2080,23,10.983867645263672
MFTU_0x05d412ce18f24040bb3fa45cf2c69e506586d8e8.csv,2018-04-20,2023-09-16,1975,108,14.898693084716797
MFT_0xdf2c7238198ad8b389666574f2d8bc411a4b7428.csv,2018-07-04,2023-11-04,1949,2,59.09998893737793
MGO_0x40395044ac3c0c57051906da938b54bd6557f212.csv,2017-06-05,2023-10-09,2317,72,12.319574356079102
MIMI_0xb9280b318a84df5891610f27625b0741951b94b4.csv,2019-04-07,2020-01-15,283,46,15.473664283752441
MIP_0x9b209d0df02c25fa7570c28c2add15225c3536ac.csv,2019-08-07,2021-06-13,676,270,122.28751277923584
MITx_0x4a527d8fc13c5203ab24ba0944f4cb14658d1db6.csv,2018-02-15,2023-11-04,2088,18,44.723520278930664
MIX_0x5d285f735998f36631f678ff41fb56a10a4d0429.csv,2019-04-27,2023-11-04,1652,5,13.091755867004395
MKT2_0x2a46f2ffd99e19a89476e2f62270e0a35bbf0756.csv,2019-03-12,2023-11-04,1698,4,32.1152229309082
MLN_0xec67005c4e498ec7f55e092bd1d35cbc47c91892.csv,2019-01-26,2023-11-04,1743,3,42.318681716918945
MNC_0x9f0f1be08591ab7d990faf910b38ed5d60e4d5bf.csv,2018-09-08,2023-07-27,1783,59,36.54301834106445
MOC_0x865ec58b06bf6305b886793aa20a2da31d034e68.csv,2018-05-28,2023-11-01,1983,121,11.68431282043457
MOD_0x957c30ab0426e0c93cd8241e2c60392d08c6ac8e.csv,2017-10-20,2023-10-26,2197,31,10.83786678314209
MOF_0x653430560be843c4a3d143d0110e896c2ab8ac0d.csv,2017-12-20,2023-10-24,2134,29,154.47057056427002
MOS_0x420a43153da24b9e2aedcec2b8158a8653a3317e.csv,2018-07-17,2020-08-11,756,116,13.290471076965332
MOT_0x263c618480dbe35c300d8d5ecda19bbb986acaed.csv,2017-12-18,2023-04-24,1953,107,10.771695137023926
MRPH_0x7b0c06043468469967dba22d1af33d77d44056c8.csv,2018-06-23,2023-11-04,1960,6,22.575037956237793
MSTH_0x304e52b3a2d5ff618da436134e9a6c405e4b0a22.csv,2019-01-28,2020-02-01,369,30,10.36662483215332
MST_0xa68920f6d3c996ac3c232e4e93914e9d76150735.csv,2018-02-04,2023-03-02,1852,284,92.77746772766113
MTC_0x905e337c6c8645263d3521205aa37bf4d034e745.csv,2018-02-04,2023-11-04,2099,11,24.527993202209473
MTH_0xaf4dce16da2877f8c9e00544c93b62ac40631f16.csv,2017-08-31,2023-11-04,2256,10,13.4761323928833
MTL_0xf433089366899d83a9f26a773d59ec7ecf30355e.csv,2017-06-29,2023-11-04,2319,7,61.758389472961426
MTN_0x41dbecc1cdc5517c6f76f6a6e836adbee2754de3.csv,2018-01-31,2023-10-26,2094,12,10.121770858764648
MTV_0x6226e00bcac68b0fe55583b90a1d727c14fab77f.csv,2020-10-18,2023-11-04,1112,2,10.9766206741333
MT_0x9b4e2b4b13d125238aa0480dd42b4f6fc71b37cc.csv,2018-03-11,2023-10-29,2058,13,43.7341251373291
MUSK_0x5003b168b457b663c3c18ffcf5b6a24bee8f59c7.csv,2018-01-09,2023-01-09,1826,283,15.341242790222168
MVL_0xa849eaae994fb86afa73382e9bd88c2b6b18dc71.csv,2018-05-31,2023-11-04,1983,6,11.662485122680664
MWAT_0x6425c6be902d692ae2db752b3c268afadb099d3b.csv,2018-01-15,2023-09-23,2077,52,17.131669998168945
MXC_0x5ca381bbfb58f0092df149bd3d243b08b9a8386e.csv,2018-08-08,2023-11-04,1914,55,41.62961483001709
MXM_0x6a750d255416483bec1a31ca7050c6dac4263b57.csv,2018-04-12,2022-11-05,1668,303,69.31888198852539
MXM_0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439.csv,2019-03-27,2023-09-26,1644,193,270.7538604736328
MX_0x11eef04c884e24d9b7b4760e7476d06ddf797f36.csv,2018-06-22,2023-11-04,1961,7,10.840485572814941
MYC_0xe1ac9eb7cddabfd9e5ca49c23bd521afcdf8be49.csv,2019-04-10,2023-09-06,1610,96,121.2299976348877
Nam_Coin_0x05984006707585f66465e8a6505341f46b64fa7a.csv,2018-01-27,2023-09-20,2062,221,13.580286026000977
NANJ_0xffe02ee4c69edf1b340fcad64fbd6b37a7b9e265.csv,2018-02-06,2023-11-02,2095,69,15.750948905944824
NASH_0x4b94c8567763654101f690cf4d54957206383b75.csv,2018-08-22,2023-11-01,1897,29,10.151537895202637
NAS_0x5d65d971895edc438f465c17db6992698a52318d.csv,2017-07-24,2023-09-30,2259,96,16.676719665527344
NAVI_0x588047365df5ba589f923604aac23d673555c623.csv,2018-04-03,2023-08-28,1973,110,25.374900817871094
NBT_0x3f9c0a5773817ffaa5a1061e1e33c1d9c8888dff.csv,2018-03-31,2022-02-03,1405,305,11.59522533416748
nCash_0x809826cceab68c387726af962713b64cb5cb3cca.csv,2018-02-25,2023-11-02,2076,14,49.35525131225586
NCR_0xdb5c3c46e28b53a39c255aa39a411dd64e5fed9c.csv,2018-07-16,2023-11-02,1935,91,13.488998413085938
NCT_0x9e46a38f5daabe8683e10793b06749eef7d733d1.csv,2018-02-16,2023-11-04,2087,8,14.444979667663574
NC_0x9e176ad338d72dda4b3434a2a9daa598b08fa5c5.csv,2018-05-12,2021-01-09,973,307,11.98073673248291
NEAL_0xacce88f5a63a5e65db9aa7303720be16b556e751.csv,2018-04-20,2023-09-22,1981,165,29.13347816467285
NEON_0xe964c79a2a6a94365c0b0c07a65f1c882e3f4059.csv,2018-08-09,2022-09-21,1504,339,16.953112602233887
NEP_0x1f0480a66883de97d2b054929252aae8f664c15c.csv,2018-05-12,2023-06-10,1855,445,128.55112075805664
NEST_0x04abeda201850ac0124161f037efd70c74ddc74c.csv,2018-12-19,2023-11-04,1781,6,221.43487358093262
NETM_0xe30a76ec9168639f09061e602924ae601d341066.csv,2018-08-28,2023-04-17,1693,893,16.131709098815918
NEXO_0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206.csv,2018-04-29,2023-11-04,2015,1,163.19089889526367
NFTX_0x87d73e916d7057945c9bcd8cdd94e42a6f47f776.csv,2020-11-15,2023-11-03,1083,37,13.456375122070312
NGC_0x72dd4b6bd852a3aa172be4d6c5a6dbec588cf131.csv,2017-12-19,2023-11-04,2146,7,25.33906841278076
NIOX_0xe6aaceda7d6bc119df866f8b5228073d9a992734.csv,2019-07-05,2022-08-07,1129,192,39.53347110748291
NKN_0x5cf04716ba20127f1e2297addcf4b5035000c9eb.csv,2018-12-29,2023-11-04,1771,3,29.78923797607422
NMR_0x1776e1f26f98b1a5df9cd347953a26dd3cb46671.csv,2017-06-20,2023-11-04,2328,1,97.73082256317139
NOAH_0x58a4884182d9e835597f405e5f258290e46ae7c2.csv,2017-10-20,2023-10-26,2197,178,62.19646072387695
NOBS_0xf4faea455575354d2699bc209b0a65ca99f69982.csv,2018-05-04,2023-10-25,2000,222,16.288780212402344
NOE_0xc55a13e36d93371a5b036a21d913a31cd2804ba4.csv,2018-09-11,2019-09-22,376,74,22.62759494781494
NOKA_0x64704e92440ee2f94d2cc2f4b8b662a292cb7b3b.csv,2019-03-01,2020-12-20,660,232,14.436253547668457
NOW_0xe9a95d175a5f4c9369f3b74222402eb1b837693b.csv,2018-05-21,2023-11-04,1993,7,10.152802467346191
NPXS_0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3.csv,2018-03-08,2023-11-02,2065,9,272.02143955230713
NTK_0x5d4d57cd06fa7fe99e26fdc481b468f77f05073c.csv,2018-03-26,2023-10-27,2041,79,11.867657661437988
NTK_0x69beab403438253f13b6e92db91f7fb849258263.csv,2018-01-03,2023-10-18,2114,57,11.357579231262207
NT_0x41958d44a780696a2f18b7ac3585eae9bbbf0799.csv,2020-10-27,2021-12-31,430,57,19.67754077911377
Nvir_0x9d71ce49ab8a0e6d2a1e7bfb89374c9392fd6804.csv,2021-11-05,2023-11-04,729,22,25.71315288543701
NYBCoin_0x041fe8df8b4aaa868941eb877952f17babe57da5.csv,2018-02-13,2023-06-20,1953,303,32.09506893157959
OAC_0x30589d7c60490c72c2452a04f4d1a95653ba056f.csv,2018-07-12,2020-08-07,757,161,12.313570022583008
OAK_0x5e888b83b7287eed4fb7da7b7d0a0d4c735d94b3.csv,2018-01-27,2023-03-14,1872,276,10.390583038330078
OAS_0x89885fc1f76c3f4cc719640e33c315227da7003a.csv,2018-06-07,2023-10-08,1949,318,14.776542663574219
OCC1_0x5c2c629feefcc07b338e97e39c73d2db33a85548.csv,2018-10-25,2021-06-15,964,199,32.71318244934082
OCN_0x4092678e4e78230f46a1534c0fbc8fa39780892b.csv,2018-01-15,2023-10-30,2114,16,101.10016059875488
ODF_0xab4e1802c61e12fd7b10a69a226f5d727c76a8aa.csv,2018-08-31,2020-06-14,653,83,55.959288597106934
ODIN_0x57c8d5d5b87a1580fdaf996cef674bb0d7f14c98.csv,2018-07-20,2020-04-14,634,2,15.919124603271484
OEC_0x31ed1bc96fa75ee33d513a0cef4b65c2500b320b.csv,2018-05-09,2022-07-29,1542,405,31.588053703308105
OF_0xdc30a5baf62f3ce8d7e74a272bc139fbb7a0cab4.csv,2018-06-02,2023-02-28,1732,892,12.110420227050781
OGN_0x8207c1ffc5b6804f6024322ccf34f29c3541ae26.csv,2018-10-01,2023-11-04,1860,15,86.08240222930908
OLE_0x9d9223436ddd466fc247e9dbbd20207e640fef58.csv,2018-03-17,2022-10-20,1678,184,31.86202621459961
OMF_0x66668757b73deecc5d7241ea8daf39b509de3ae9.csv,2020-01-04,2022-09-18,988,98,18.0907039642334
OMTM_0xfcca0c5ccd723baf6bf7f6678c8cfb49ce0042c7.csv,2018-08-04,2020-04-14,619,149,27.144322395324707
ONG_0xd341d1680eeee3255b8c4c75bcce7eb57f144dae.csv,2017-11-15,2023-10-24,2169,19,16.214137077331543
Only_0x9eec65e5b998db6845321baa915ec3338b1a469b.csv,2018-06-14,2022-09-18,1557,279,45.21884250640869
OPENC_0x9d86b1b2554ec410eccffbf111a6994910111340.csv,2019-02-24,2023-10-12,1691,27,12.528130531311035
OPENC_0xaf4884622fdc0dd436bd229852ae06be8713c4f6.csv,2019-01-21,2019-01-24,3,1,10.391951560974121
OPEN_0x69c4bb240cf05d51eeab6985bab35527d04a8c64.csv,2018-05-03,2018-11-14,195,12,19.463679313659668
OPL_0x3520ba6a529b2504a28eebda47d255db73966694.csv,2018-07-09,2022-07-29,1481,835,29.3731689453125
OPTC_0x3cc83c2400e00a54fa1e588d62bc28bf15d5def5.csv,2018-09-20,2023-10-19,1855,301,45.54582118988037
ORAI_0x4c11249814f11b9346808179cf06e71ac328c1b5.csv,2020-09-24,2023-11-04,1136,21,35.665618896484375
ORBS_0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa.csv,2018-05-31,2023-11-04,1983,185,44.813467025756836
ORC_0x662b67d00a13faf93254714dd601f5ed49ef2f51.csv,2019-06-24,2023-11-04,1594,25,15.056219100952148
ORME_0x516e5436bafdc11083654de7bb9b95382d08d5de.csv,2017-08-23,2023-01-19,1975,140,47.13562870025635
OSCH_0xf46f98a8f6032914921ae9cfb5aaab5083bd9376.csv,2018-05-06,2022-03-12,1406,233,17.028718948364258
P2T_0xba1f6c431cb148566c11ef9a3ca3d1fdc6a98ca0.csv,2019-07-28,2020-03-18,234,38,23.586718559265137
PAI_0xb9bb08ab7e9fa0a1356bd4a39ec0ca267e03b0b3.csv,2018-05-24,2023-10-26,1981,69,30.159993171691895
PAL_0xfedae5642668f8636a11987ff386bfd215f942ee.csv,2018-03-01,2019-07-13,499,16,14.625300407409668
PAR_0x1beef31946fbbb40b877a72e4ae04a8d1a5cee06.csv,2018-02-12,2023-11-04,2091,14,10.492535591125488
PASS_0xee4458e052b533b1aabd493b5f8c4d85d7b263dc.csv,2018-05-16,2023-10-31,1994,33,11.518527030944824
PAY_0xb97048628db6b661d4c2aa833e95dbe1a905b280.csv,2017-07-07,2023-11-04,2311,7,95.82180404663086
PCC_0xed6b0dc3aa8de5908ab857a70cb2ff657d9b6c5d.csv,2019-04-09,2023-11-03,1669,181,24.731505393981934
PCP_0x70447f1579ec2d6007f99753427794a466c16f4d.csv,2019-06-12,2021-06-13,732,119,16.561737060546875
PC_0xa6714a2e5f0b1bdb97b895b0913b4fcd3a775e4d.csv,2018-01-31,2023-09-26,2064,148,15.255407333374023
PEW_0xa701122c1b67220a8b6883d03c8ad67896b12466.csv,2018-02-20,2023-06-21,1947,541,26.17241096496582
PFC_0xa37d94e80eab7a5bcb6d2e76b7666e341e4b58f6.csv,2018-09-06,2022-05-17,1349,463,75.30508136749268
PLAY_0xe477292f1b3268687a29376116b0ed27a9c76170.csv,2017-10-16,2023-11-04,2210,17,39.068220138549805
PLBT_0x0affa06e7fbe5bc9a764c979aa66e8256a631f02.csv,2017-05-23,2023-10-31,2352,16,18.074649810791016
PLR_0xe3818504c1b32bf1557b16c238b2e01fd3149c17.csv,2017-07-14,2023-11-03,2303,3,34.80280685424805
PLU_0xd8912c10681d8b21fd3742244f44658dba12264e.csv,2016-09-04,2023-11-04,2617,11,37.67967891693115
PLX_0xb3203db25a01fa7950a860b42b899ad7da52ddd6.csv,2017-08-13,2023-04-05,2061,361,14.93592357635498
PMA_0x846c66cf71c43f80403b51fe3906b3599d63336f.csv,2018-05-08,2023-11-04,2006,6,12.827820777893066
PMC_0x767588059265d2a243445dd3f23db37b96018dd5.csv,2018-11-05,2021-01-13,800,93,17.496736526489258
PMOD_0xaf47ebbd460f21c2b3262726572ca8812d7143b0.csv,2018-10-12,2023-05-01,1662,125,51.29496765136719
PNK_0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d.csv,2018-03-15,2023-11-04,2060,54,30.426591873168945
PNT_0x53066cddbc0099eb6c96785d9b3df2aaeede5da3.csv,2018-02-25,2023-10-28,2071,28,44.98935127258301
POC_0xc9c4d9ec2b44b241361707679d3db0876ac10ca6.csv,2018-07-14,2022-08-07,1485,84,131.3399248123169
POE_0x0e0989b1f9b8a38983c2ba8053269ca62ec9b195.csv,2017-08-22,2023-10-27,2257,23,25.369762420654297
POGO1_0x47a16e51bcc89c0015622fe83eb482a4522f6c5c.csv,2018-04-16,2018-05-07,21,4,38.871636390686035
POK_0xbc8deee89f1cf4b661514185aa1ab780336c4c4a.csv,2018-01-15,2021-12-12,1427,55,24.4392032623291
POLY_0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec.csv,2018-01-29,2023-11-04,2105,2,109.36273002624512
Poolin_Miner_Token_0x005275450e77bfa6bcbd04d85175d5d0f2dfae43.csv,2018-07-24,2022-05-21,1397,231,21.79211711883545
POWR_0x595832f8fc6bf59c85c527fec3740a1b7a361269.csv,2017-06-03,2023-11-04,2345,67,114.60802936553955
PPP_0xc42209accc14029c1012fb5680d95fbd6036e2a0.csv,2017-10-10,2023-11-03,2215,55,16.123841285705566
PPT_0xd4fa1460f537bb9085d22c7bccb5dd450ef28e3a.csv,2017-07-09,2023-11-04,2309,3,63.58542728424072
PRL_0x1844b21593262668b7248d0f57a220caaba46ab9.csv,2017-10-20,2023-10-09,2180,111,12.703411102294922
PRO_0x226bb599a12c826476e3a771454697ea52e9e220.csv,2017-07-17,2023-11-04,2301,2,17.537342071533203
PRO_0x9041fe5b3fdea0f5e4afdc17e75180738d877a01.csv,2017-11-29,2023-09-02,2103,136,14.83669662475586
PST_0x5d4abc77b8405ad177d8ac6682d584ecbfd46cec.csv,2018-06-06,2023-11-03,1976,27,13.211050987243652
PTI_0x9d9c250311b65803c895cc77f878b8092019dedc.csv,2018-08-01,2023-09-09,1865,254,11.616129875183105
PTT_0x4689a4e169eb39cc9078c0940e21ff1aa8a39b9c.csv,2018-03-14,2023-10-10,2036,72,31.823772430419922
PTV_0x594204d20980c84c2623ed0f4297e4396e6fbd17.csv,2020-01-08,2020-07-11,185,2,11.789438247680664
PUN_0x32eb7fa944ad61b0cf093499af12f35a479315a2.csv,2018-07-05,2021-06-06,1067,455,13.588029861450195
PVT_0x7869c4a1a3f6f8684fbcc422a21ad7abe3167834.csv,2018-08-07,2023-11-03,1914,202,10.443526268005371
PWC_0x3e3b311cd6ed7f27432f82a08fbca19141cc0509.csv,2018-09-30,2020-07-31,670,90,10.229153633117676
PXS_0x358d12436080a01a16f711014610f8a4c2c2d233.csv,2017-10-07,2021-09-13,1437,134,27.748376846313477
QASH_0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6.csv,2017-10-10,2023-11-03,2215,19,19.97330665588379
QCX_0xf9e5af7b42d31d51677c75bbbd37c1986ec79aee.csv,2019-01-22,2022-03-11,1144,18,24.845465660095215
QKC_0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664.csv,2018-06-02,2023-11-04,1981,2,37.92935371398926
QMQ_0x4cc29dd2b01a3e0ed005c6e2deb5b3666e4c240c.csv,2018-05-09,2023-03-06,1762,192,30.420105934143066
QNT_0x4a220e6096b25eadb88358cb44068a3248254675.csv,2018-06-25,2023-11-04,1958,1,270.802508354187
QPY_0x6911270d4bc1915744aedd785d41d44f47245bd0.csv,2019-03-07,2021-12-16,1015,210,29.1043758392334
QP_0x0bcc5683d7704b9c50aad6759c55f9aecbfe8878.csv,2020-01-12,2021-06-06,511,53,16.74229621887207
QSP_0x99ea4db9ee77acd40b119bd1dc4e33e1c070b80d.csv,2017-11-17,2023-11-04,2178,1,50.02037811279297
QTUM_0x9a642d6b3368ddc662ca244badf32cda716005bc.csv,2017-07-06,2023-10-01,2278,110,53.56857967376709
QUN_0x264dc2dedcdcbb897561a57cba5085ca416fb7b4.csv,2018-01-05,2023-07-23,2025,82,12.06991195678711
RADR_0xb0f30284f3ba1a9b836eca9272db4194ece444d4.csv,2019-07-15,2020-04-10,270,46,12.566373825073242
RBC_0xa4eed63db85311e22df4473f87ccfc3dadcfa3e3.csv,2020-09-23,2022-12-27,825,2,19.848121643066406
RCCC_0x33bfd20660eeaf952e8d5bc3236e1918701f17d0.csv,2018-03-13,2023-09-26,2023,399,17.60517120361328
RCN_0xf970b8e36e23f7fc3fd752eea86f8be8d83375a6.csv,2017-10-24,2023-11-04,2202,3,47.789273262023926
RCT_0x13f25cd52b21650caa8225c9942337d914c9b030.csv,2018-01-03,2023-09-02,2068,167,30.913536071777344
RDN_0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6.csv,2017-10-18,2023-11-02,2206,21,31.088171005249023
REBL_0x5f53f7a8075614b699baad0bc2c899f4bad8fbbf.csv,2017-11-04,2023-01-16,1899,562,15.153252601623535
REDRA_0x7d2d8ad6d6c689b583fbd91f7b54c4395815de30.csv,2018-10-05,2023-10-02,1823,669,15.636154174804688
REMI_0x13cb85823f78cff38f0b0e90d3e975b8cb3aad64.csv,2018-11-08,2023-10-22,1809,486,12.118011474609375
REM_0x83984d6142934bb535793a82adb0a46ef0f66b6d.csv,2017-12-01,2023-11-03,2163,28,10.356586456298828
REN_0x408e41876cccdc0f92210600ef50372656052a38.csv,2017-12-31,2023-11-04,2134,32,195.80638313293457
REP_0xe94327d07fc17907b4db788e5adf2ed424addff6.csv,2017-07-28,2018-07-09,346,1,36.67761421203613
REQ_0x8f8221afbb33998d8584a2b05749ba73c37a938a.csv,2017-10-07,2023-11-04,2219,5,95.60519790649414
RFD_0x955d5c14c8d4944da1ea7836bd44d54a8ec35ba1.csv,2023-05-19,2023-11-04,169,1,29.81662654876709
RFR_0xd0929d411954c47438dc1d871dd6081f5c5e149c.csv,2017-09-26,2023-11-04,2230,43,48.01555156707764
RHC_0x435d4183ae0aeb1babc31bd25a815d6244fc3562.csv,2019-12-05,2021-02-02,425,13,17.350309371948242
RLC_0x607f4c5bb672230e8672085532f7e901544a7375.csv,2017-04-18,2023-11-04,2391,1,79.95142269134521
RNT_0xff603f43946a3a28df5e6a73172555d8c8b02386.csv,2017-11-28,2023-09-02,2104,56,23.619991302490234
RPL_0xb4efd85c19999d84251304bda99e90b92300bd93.csv,2017-09-07,2023-11-04,2249,13,29.946038246154785
RSR_0x8762db106b2c2a0bccb3a80d1ed41273552616e8.csv,2019-05-17,2022-01-13,972,3,110.77642154693604
RUFF_0xf278c1ca969095ffddded020290cf8b5c424ace2.csv,2018-01-11,2023-10-17,2105,44,16.469087600708008
R_0x48f775efbe4f5ece6e0df2f7b5932df56823b990.csv,2017-09-05,2023-10-22,2238,176,17.65493106842041
SAC_0xabc1280a0187a2020cc675437aed400185f86db6.csv,2018-05-07,2021-03-24,1052,255,11.535361289978027
SALT_0x4156d3342d5c385a87d264f90653733592000581.csv,2017-08-01,2023-11-04,2286,30,80.49346160888672
SAM_0xd9dbe80995dbe64e371464b94d78baf10a694ed0.csv,2019-04-26,2022-09-21,1244,167,15.41679859161377
SanDianZhong_0x01995786f1435743c42b7f2276c496a610b58612.csv,2018-02-24,2023-11-04,2079,125,13.520529747009277
SAT_0x1f0f468ee03a6d99cd8a09dd071494a83dc1c0e5.csv,2019-07-10,2023-10-09,1552,236,12.566910743713379
SAT_0xc56b13ebbcffa67cfb7979b900b736b3fb480d78.csv,2018-02-09,2023-02-19,1836,171,12.621369361877441
SBT_0x503f9794d6a6bb0df8fbb19a2b3e2aeab35339ad.csv,2018-07-31,2023-03-26,1699,593,15.835758209228516
SCC_0x355a458d555151d3b27f94227960ade1504e526a.csv,2018-03-13,2023-10-21,2048,273,18.54311466217041
SCC_0x74fd51a98a4a1ecbef8cc43be801cce630e260bd.csv,2018-05-23,2023-10-16,1972,92,257.52138900756836
SCC_0xe6b75a1960f91bfa7010dec8543685ead67f8cff.csv,2018-09-16,2023-03-09,1635,185,62.48159885406494
SCF_0xd3ebdaea9aeac98de723f640bce4aa07e2e44192.csv,2019-02-27,2021-07-21,875,461,126.0873155593872
SCH_0xf34839b310097fcb4cf3a302dda8cc9b57501083.csv,2018-09-06,2022-04-14,1316,334,31.506969451904297
SCL_0xd7631787b4dcc87b1254cfd1e5ce48e96823dee8.csv,2017-07-28,2023-10-29,2284,88,13.262579917907715
SCT_0x63b992e6246d88f07fc35a056d2c365e6d441a3d.csv,2017-09-25,2023-06-12,2086,430,12.726052284240723
SC_0xc292de14f38636b6415fb5014edc3a859e2607a3.csv,2019-05-14,2022-12-23,1319,472,11.282736778259277
SDA_0x4212fea9fec90236ecc51e41e2096b16ceb84555.csv,2017-12-11,2023-06-12,2009,243,29.277175903320312
SDFT_0xab85d25a50183fa56a5a98f644aa3a0ec9024bb9.csv,2020-01-01,2021-04-19,474,115,19.406235694885254
SEALToken_0x07bf5f95851ef2b2996f192569e406a6fea2a95a.csv,2019-05-12,2022-12-27,1325,138,19.339991569519043
